Date,Product,Price,unit,Source_File
2022-04-01,Strawbrry,10.84,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Sun Flower Oil,32.61,800جم/ gram,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Tilapia Fish,37.15,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Tomato,14.82,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Buffalo butter,112.61,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Halva,42.33,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Imported Cattle’s Butter,135.37,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Molasses,16.71,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Pasta,11.63,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Rice,11.52,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Tahina,47.07,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Unpacked Wheat Flour 72%,11.07,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Yellow Currot without leaps,5.88,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-04-01,Young age buffalo with bones,145.35,كجم/ k.g,Average Consumer Prices for Key Food Items _ 4 - 2022.xlsx
2022-05-01,Apricot Jam,15.45,340جم/ gram,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Black Pepper Grain,120.51,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Broad Beans,24.58,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Buffalo Butter,123.72,850جم/ gram,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Cantaloupe,8.05,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Catefish,26.8,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Citrus,12.53,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Commodity,مايو,الوحدة/ Unit,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Corindar,24.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Corn Oil,39.79,800جم/ gram,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Cotton Seed Oil,25.63,800جم/ gram,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Crushed Beans,21.26,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Crushed Lentil,24.34,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Cumin,105.84,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Domestic Chicken,51.2,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Domestic Duck,59.82,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Domestic frozen slaughtered white chicken,54.69,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Dry Beans,27.06,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Eggplant,7.31,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Farm Cheese,33.57,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Farm Chicken,41.52,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Fresh Milk,13.51,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Frozen Macaroni fish,39.37,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Frozen Macrill fish,42.57,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Garlic,25.48,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Green Beans,13.38,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Green Pepper,11.59,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Imported frozen buffalo meat,87.47,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Lentil,23.65,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Medium size Cabbag,12.83,بالواحدةsingle,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Medium size Cucumber,6.94,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Medium size Pidgeon,67.97,بالزوج/ by pair,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Medium size farm Egg,2.03,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Middle age buffalo & cattle (net meat),164.59,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Mullet Fish,73.44,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Nesto Cheese,15.94,8قطع/ pieces,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Normal Wheat,11.66,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Old Roumi Cheese,114.21,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Onion,4.54,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Pack of Tea,4.09,40جم/ gram,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Packed Honey,40.8,350جم/ gram,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Packed Sugar,13.17,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Packed White Rice,18.63,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Potato,6.39,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Sheep meat with bones,159.89,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Small size Banana,12.53,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Small size Squash,7.59,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Stored Full Crème White Cheese,62.44,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Strawbrry,11.77,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Sun Flower Oil,34.72,800جم/ gram,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Tilapia Fish,39.67,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Tomato,11.95,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Buffalo butter,115.21,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Halva,43.45,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Imported Cattle’s Butter,142.69,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Molasses,16.86,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Pasta,12.53,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Rice,14.59,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Tahina,48.35,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Unpacked Wheat Flour 72%,11.43,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Watermelon Shillian 6 K,32.86,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Yellow Currot without leaps,6.17,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-05-01,Young age buffalo with bones,145.87,كجم/ k.g,Average Consumer Prices for Key Food Items _ 5 - 2022.xlsx
2022-06-01,Apricot Jam,15.8,340جم/ gram,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Black Pepper Grain,125.13,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Broad Beans,25.07,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Buffalo Butter,125.72,850جم/ gram,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Cantaloupe,6.66,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Catefish,27.06,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Citrus,19.77,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Commodity,يونيو,الوحدة/ Unit,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Corindar,24.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Corn Oil,41.76,800جم/ gram,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Cotton Seed Oil,26.65,800جم/ gram,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Crushed Beans,21.73,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Crushed Lentil,24.42,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Cumin,108.73,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Domestic Chicken,51.6,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Domestic Duck,60.13,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Domestic frozen slaughtered white chicken,55.97,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Dry Beans,27.16,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Eggplant,6.1,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Farm Cheese,34.09,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Farm Chicken,41.51,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Fresh Milk,13.65,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Frozen Macaroni fish,40.07,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Frozen Macrill fish,43.57,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Garlic,19.61,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Green Beans,12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Green Pepper,8.33,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Imported frozen buffalo meat,89.99,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Lentil,24.21,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Medium size Cabbag,11.77,بالواحدةsingle,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Medium size Cucumber,6.53,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Medium size Pidgeon,68.58,بالزوج/ by pair,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Medium size farm Egg,2.05,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Middle age buffalo & cattle (net meat),167.52,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Mullet Fish,73.35,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Nesto Cheese,17.14,8قطع/ pieces,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Normal Wheat,12.31,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Old Roumi Cheese,115.13,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Onion,4.25,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Pack of Tea,4.15,40جم/ gram,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Packed Honey,41.79,350جم/ gram,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Packed Sugar,13.77,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Packed White Rice,19.01,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Potato,5.81,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Sheep meat with bones,162.1,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Small size Banana,13.05,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Small size Squash,7.22,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Stored Full Crème White Cheese,63.32,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Strawbrry,11.19,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Sun Flower Oil,36.72,800جم/ gram,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Tilapia Fish,40.21,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Tomato,8.41,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Buffalo butter,115.59,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Halva,44.48,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Imported Cattle’s Butter,143.39,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Molasses,17.25,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Pasta,12.8,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Rice,15.32,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Tahina,49.66,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Unpacked Wheat Flour 72%,11.69,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Watermelon Shillian 6 K,25.02,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Yellow Currot without leaps,6.19,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-06-01,Young age buffalo with bones,148.6,كجم/ k.g,Average Consumer Prices for Key Food Items _ 6 - 2022.xlsx
2022-07-01,Apricot Jam,16.54,340جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Black Pepper Grain,125.98,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Broad Beans,25.44,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Buffalo Butter,130.85,850جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Cantaloupe,6.51,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Catefish,27.55,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Citrus,24.47,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Commodity,يوليو,الوحدة/ Unit,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Corindar,24.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Corn Oil,43.32,800جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Cotton Seed Oil,27.34,800جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Crushed Beans,21.66,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Crushed Lentil,24.64,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Cumin,109.24,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Domestic Chicken,54.81,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Domestic Duck,61.57,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Domestic frozen slaughtered white chicken,57.78,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Dry Beans,27.22,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Eggplant,5.48,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Farm Cheese,34.31,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Farm Chicken,40.6,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Fresh Milk,13.72,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Frozen Macaroni fish,41.03,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Frozen Macrill fish,44.89,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Garlic,18.69,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Green Beans,13.16,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Green Pepper,8.07,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Imported frozen buffalo meat,91.39,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Lentil,24.31,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Medium size Cabbag,11.43,بالواحدةsingle,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Medium size Cucumber,7.08,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Medium size Pidgeon,68.79,بالزوج/ by pair,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Medium size farm Egg,2.28,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Middle age buffalo & cattle (net meat),170.24,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Mullet Fish,74.04,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Nesto Cheese,17.63,8قطع/ pieces,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Normal Wheat,12.56,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Old Roumi Cheese,117.27,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Onion,4.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Pack of Tea,4.15,40جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Packed Honey,42.19,350جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Packed Sugar,13.95,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Packed White Rice,19.56,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Potato,6.66,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Sheep meat with bones,167.06,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Small size Banana,13.95,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Small size Squash,9.38,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Stored Full Crème White Cheese,64.37,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Strawbrry,9.88,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Sun Flower Oil,38.26,800جم/ gram,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Tilapia Fish,40.03,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Tomato,4.59,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Buffalo butter,116.71,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Halva,45.59,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Imported Cattle’s Butter,144.48,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Molasses,17.57,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Pasta,13.13,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Rice,15.49,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Tahina,50.38,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Unpacked Wheat Flour 72%,11.82,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Watermelon Shillian 6 K,22.19,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Yellow Currot without leaps,6.63,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-07-01,Young age buffalo with bones,152.56,كجم/ k.g,Average Consumer Prices for Key Food Items _ 7 - 2022.xlsx
2022-08-01,Apricot Jam,16.85,340جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Black Pepper Grain,130.61,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Broad Beans,25.74,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Buffalo Butter,128.61,850جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Cantaloupe,6.77,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Catefish,27.39,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Citrus,18.02,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Commodity,أغسطس,الوحدة/ Unit,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Corindar,24.12,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Corn Oil,43.98,800جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Cotton Seed Oil,27.71,800جم/ gram,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Crushed Beans,21.79,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Crushed Lentil,24.85,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Cumin,112.76,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Domestic Chicken,55.08,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Domestic Duck,60.83,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Domestic frozen slaughtered white chicken,55.77,بالواحدة/ single,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Dry Beans,27.68,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Eggplant,5.46,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Farm Cheese,35.38,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Farm Chicken,35.47,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Fresh Milk,14.08,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Frozen Macaroni fish,41.87,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Frozen Macrill fish,46.17,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Garlic,18.78,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Green Beans,16.27,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Green Pepper,7.83,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Imported frozen buffalo meat,91.97,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Lentil,24.78,كجم/ k.g,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
2022-08-01,Medium size Cabbag,12.72,بالواحدةsingle,Average Consumer Prices for Key Food Items _ 8 - 2022.xlsx
